subject,culture,task_name,task_info,trial_info,resp_type,resp
SS1651678246330,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,2
SS1651678246330,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651678248637,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,4
SS1651678248637,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,2
SS1651678248989,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678248989,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678249603,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678249603,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651678250397,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678250397,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678252363,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678252363,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651678252935,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678252935,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678253736,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,3
SS1651678253736,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678256204,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,1
SS1651678256204,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678257395,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678257395,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651678258791,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,1
SS1651678258791,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,2
SS1651678259296,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,1
SS1651678259296,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651678260164,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,3
SS1651678260164,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651678260331,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,2
SS1651678260331,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651678260663,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,3
SS1651678260663,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678261063,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,1
SS1651678261063,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,2
SS1651678261912,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678261912,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651678262590,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,2
SS1651678262590,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678262854,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,2
SS1651678262854,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678263725,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678263725,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678265100,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678265100,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651678265263,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,2
SS1651678265263,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651678267011,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678267011,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678267140,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,1
SS1651678267140,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678267405,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678267405,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651678268119,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,1
SS1651678268119,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,2
SS1651678270245,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,2
SS1651678270245,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,2
SS1651678270524,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,2
SS1651678270524,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,2
SS1651678271326,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678271326,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678274966,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,1
SS1651678274966,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651678278178,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,1
SS1651678278178,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678298946,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678298946,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651678302508,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678302508,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678327719,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678327719,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678328286,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,1
SS1651678328286,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,2
SS1651678331156,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,1
SS1651678331156,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678353530,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678353530,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651678384991,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678384991,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651678386286,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678386286,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678409670,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678409670,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678434328,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678434328,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651678459452,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,1
SS1651678459452,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651678462364,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,1
SS1651678462364,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678474300,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678474300,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678537895,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678537895,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678538948,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678538948,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678556653,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,1
SS1651678556653,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678559284,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,1
SS1651678559284,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678574838,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,1
SS1651678574838,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
SS1651678625157,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678625157,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678626616,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,1
SS1651678626616,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,0
SS1651678637077,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_bckgrd_description,0
SS1651678637077,US,FD,FD,media/images/free_description/01-boat-river.jpg,imada_focal_description,1
